Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0393,0.0142,0.0,-0.0017
0.005,0.0394,0.014,0.0,-0.0019
0.01,0.0393,0.014,0.0,-0.0019
0.015,0.0394,0.014,0.0,-0.0017
0.02,0.0393,0.014,0.0,-0.0018
0.025,0.0394,0.014,0.0,-0.0019
0.03,0.0393,0.0139,0.0,-0.0018
0.035,0.0393,0.014,0.0,-0.0018
0.04,0.0394,0.0141,0.0,-0.0019
0.045,0.0394,0.0142,0.0,-0.0018
0.05,0.0395,0.0143,0.0001,-0.0017
0.055,0.0396,0.0146,0.0002,-0.0019
0.06,0.0398,0.0151,0.0005,-0.0019
0.065,0.0403,0.0162,0.0009,-0.0017
0.07,0.041,0.0185,0.0016,-0.0018
0.075,0.042,0.0226,0.0026,-0.0019
0.08,0.0432,0.0298,0.0039,-0.0017
0.085,0.0447,0.0413,0.0054,-0.0017
0.09,0.0464,0.0585,0.0071,-0.0019
0.095,0.0483,0.0827,0.0089,-0.0018
0.1,0.0501,0.1148,0.0107,-0.0017
0.105,0.0519,0.1552,0.0125,-0.0019
0.11,0.0536,0.2038,0.0143,-0.0019
0.115,0.0553,0.2598,0.0159,-0.0017
0.12,0.0569,0.322,0.0175,-0.0018
0.125,0.0583,0.3886,0.0189,-0.0019
0.13,0.0595,0.458,0.0201,-0.0018
0.135,0.0607,0.5282,0.0213,-0.0018
0.14,0.0618,0.5978,0.0225,-0.002
0.145,0.063,0.6659,0.0236,-0.0018
0.15,0.0642,0.7319,0.0249,-0.0017
0.155,0.0655,0.7962,0.0261,-0.0019
0.16,0.0669,0.8593,0.0275,-0.0019
0.165,0.0683,0.922,0.0289,-0.0017
0.17,0.0697,0.9852,0.0304,-0.0018
0.175,0.0712,1.0497,0.0318,-0.0019
0.18,0.0726,1.116,0.0332,-0.0017
0.185,0.074,1.1839,0.0346,-0.0017
0.19,0.0754,1.2532,0.036,-0.0019
0.195,0.0768,1.3233,0.0374,-0.0018
0.2,0.0783,1.3945,0.039,-0.0017
0.205,0.0799,1.4672,0.0406,-0.0019
0.21,0.0816,1.5419,0.0422,-0.0019
0.215,0.0833,1.6192,0.0439,-0.0017
0.22,0.085,1.6992,0.0457,-0.0018
0.225,0.0868,1.7819,0.0474,-0.0019
0.23,0.0884,1.867,0.0491,-0.0017
0.235,0.0901,1.9538,0.0507,-0.0017
0.24,0.0916,2.041,0.0522,-0.0019
0.245,0.093,2.1272,0.0536,-0.0018
0.25,0.0944,2.2111,0.055,-0.0017
0.255,0.0957,2.2918,0.0563,-0.0019
0.26,0.0971,2.3693,0.0577,-0.0019
0.265,0.0985,2.4436,0.0591,-0.0017
0.27,0.1,2.5152,0.0606,-0.0018
0.275,0.1016,2.5853,0.0622,-0.0019
0.28,0.1033,2.6555,0.064,-0.0017
0.285,0.1051,2.727,0.0657,-0.0017
0.29,0.1069,2.8006,0.0675,-0.0019
0.295,0.1086,2.8766,0.0692,-0.0018
