Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.1801","0.0282","0.0000","-0.0002"
"0.0050","0.1801","0.0282","0.0000","-0.0002"
"0.0100","0.1801","0.0281","0.0000","-0.0002"
"0.0150","0.1801","0.0279","0.0000","-0.0002"
"0.0200","0.1801","0.0276","0.0000","-0.0002"
"0.0250","0.1801","0.0274","0.0000","-0.0002"
"0.0300","0.1801","0.0273","0.0000","-0.0002"
"0.0350","0.1801","0.0273","0.0000","-0.0002"
"0.0400","0.1802","0.0273","0.0000","-0.0002"
"0.0450","0.1802","0.0275","0.0001","-0.0002"
"0.0500","0.1804","0.0279","0.0003","-0.0002"
"0.0550","0.1807","0.0286","0.0006","-0.0002"
"0.0600","0.1813","0.0299","0.0011","-0.0002"
"0.0650","0.1820","0.0322","0.0019","-0.0002"
"0.0700","0.1830","0.0359","0.0029","-0.0002"
"0.0750","0.1843","0.0416","0.0041","-0.0002"
"0.0800","0.1858","0.0498","0.0057","-0.0002"
"0.0850","0.1874","0.0608","0.0073","-0.0002"
"0.0900","0.1891","0.0749","0.0090","-0.0002"
"0.0950","0.1907","0.0918","0.0106","-0.0002"
"0.1000","0.1923","0.1111","0.0121","-0.0002"
"0.1050","0.1938","0.1325","0.0136","-0.0002"
"0.1100","0.1953","0.1555","0.0151","-0.0002"
"0.1150","0.1968","0.1798","0.0167","-0.0002"
"0.1200","0.1984","0.2051","0.0182","-0.0002"
"0.1250","0.2000","0.2311","0.0199","-0.0002"
"0.1300","0.2017","0.2576","0.0215","-0.0002"
"0.1350","0.2034","0.2846","0.0232","-0.0002"
"0.1400","0.2051","0.3120","0.0249","-0.0002"
"0.1450","0.2068","0.3399","0.0267","-0.0002"
"0.1500","0.2085","0.3681","0.0284","-0.0002"
"0.1550","0.2102","0.3966","0.0300","-0.0002"
"0.1600","0.2117","0.4253","0.0316","-0.0002"
"0.1650","0.2132","0.4541","0.0330","-0.0002"
"0.1700","0.2146","0.4826","0.0345","-0.0002"
"0.1750","0.2161","0.5106","0.0360","-0.0002"
"0.1800","0.2177","0.5383","0.0376","-0.0002"
"0.1850","0.2193","0.5657","0.0392","-0.0002"
"0.1900","0.2209","0.5931","0.0408","-0.0002"
"0.1950","0.2226","0.6207","0.0425","-0.0002"
"0.2000","0.2243","0.6486","0.0442","-0.0002"
"0.2050","0.2259","0.6767","0.0458","-0.0002"
"0.2100","0.2274","0.7048","0.0472","-0.0002"
"0.2150","0.2287","0.7328","0.0486","-0.0002"
"0.2200","0.2299","0.7602","0.0498","-0.0002"
"0.2250","0.2311","0.7869","0.0510","-0.0002"
"0.2300","0.2322","0.8125","0.0521","-0.0002"
"0.2350","0.2334","0.8372","0.0532","-0.0002"
"0.2400","0.2346","0.8610","0.0544","-0.0002"
"0.2450","0.2359","0.8841","0.0557","-0.0002"
"0.2500","0.2372","0.9069","0.0571","-0.0002"
"0.2550","0.2387","0.9297","0.0585","-0.0002"
"0.2600","0.2401","0.9529","0.0600","-0.0002"
"0.2650","0.2416","0.9765","0.0615","-0.0002"
"0.2700","0.2430","1.0009","0.0629","-0.0002"
"0.2750","0.2444","1.0263","0.0643","-0.0002"
"0.2800","0.2458","1.0527","0.0657","-0.0002"
"0.2850","0.2473","1.0801","0.0672","-0.0002"
"0.2900","0.2488","1.1087","0.0687","-0.0002"
"0.2950","0.2504","1.1386","0.0703","-0.0002"
"0.3000","0.2520","1.1698","0.0719","-0.0002"
"0.3050","0.2537","1.2023","0.0736","-0.0002"
"0.3100","0.2554","1.2362","0.0752","-0.0002"
"0.3150","0.2570","1.2715","0.0769","-0.0002"
"0.3200","0.2587","1.3083","0.0785","-0.0002"
"0.3250","0.2602","1.3461","0.0801","-0.0002"
"0.3300","0.2617","1.3846","0.0816","-0.0002"
"0.3350","0.2631","1.4235","0.0830","-0.0002"
"0.3400","0.2645","1.4625","0.0844","-0.0002"
"0.3450","0.2659","1.5014","0.0858","-0.0002"
"0.3500","0.2673","1.5401","0.0872","-0.0002"
"0.3550","0.2688","1.5786","0.0886","-0.0002"
"0.3600","0.2703","1.6171","0.0902","-0.0002"
"0.3650","0.2719","1.6559","0.0917","-0.0002"
"0.3700","0.2735","1.6954","0.0934","-0.0002"
"0.3750","0.2753","1.7363","0.0951","-0.0002"
"0.3800","0.2769","1.7788","0.0968","-0.0002"
"0.3850","0.2785","1.8231","0.0983","-0.0002"
"0.3900","0.2799","1.8690","0.0998","-0.0002"
"0.3950","0.2813","1.9159","0.1011","-0.0002"
"0.4000","0.2825","1.9632","0.1024","-0.0002"
"0.4050","0.2837","2.0100","0.1035","-0.0002"
"0.4100","0.2849","2.0560","0.1047","-0.0002"
"0.4150","0.2861","2.1010","0.1060","-0.0002"
"0.4200","0.2874","2.1453","0.1073","-0.0002"
"0.4250","0.2888","2.1895","0.1087","-0.0002"
"0.4300","0.2903","2.2340","0.1102","-0.0002"
"0.4350","0.2918","2.2796","0.1117","-0.0002"
"0.4400","0.2933","2.3267","0.1132","-0.0002"
"0.4450","0.2948","2.3756","0.1147","-0.0002"
"0.4500","0.2963","2.4262","0.1161","-0.0002"
"0.4550","0.2977","2.4784","0.1176","-0.0002"
"0.4600","0.2992","2.5320","0.1190","-0.0002"
"0.4650","0.3007","2.5869","0.1205","-0.0002"
"0.4700","0.3022","2.6434","0.1221","-0.0002"
"0.4750","0.3039","2.7014","0.1237","-0.0002"
"0.4800","0.3055","2.7614","0.1254","-0.0002"
"0.4850","0.3072","2.8236","0.1271","-0.0002"
"0.4900","0.3089","2.8882","0.1288","-0.0002"
"0.4950","0.3106","2.9554","0.1305","-0.0002"
"0.5000","0.3123","3.0248","0.1322","-0.0002"
"0.5050","0.3139","3.0958","0.1338","-0.0002"
"0.5100","0.3155","3.1679","0.1353","-0.0002"
"0.5150","0.3170","3.2404","0.1368","-0.0002"
"0.5200","0.3184","3.3129","0.1383","-0.0002"
"0.5250","0.3199","3.3848","0.1398","-0.0002"
"0.5300","0.3214","3.4557","0.1413","-0.0002"
"0.5350","0.3229","3.5259","0.1428","-0.0002"
"0.5400","0.3245","3.5959","0.1444","-0.0002"
"0.5450","0.3262","3.6666","0.1461","-0.0002"
"0.5500","0.3279","3.7386","0.1477","-0.0002"
"0.5550","0.3295","3.8123","0.1493","-0.0002"
"0.5600","0.3310","3.8875","0.1509","-0.0002"
"0.5650","0.3324","3.9636","0.1523","-0.0002"
"0.5700","0.3338","4.0399","0.1536","-0.0002"
"0.5750","0.3350","4.1155","0.1549","-0.0002"
"0.5800","0.3363","4.1898","0.1561","-0.0002"
"0.5850","0.3375","4.2625","0.1573","-0.0002"
"0.5900","0.3387","4.3339","0.1586","-0.0002"
"0.5950","0.3400","4.4047","0.1599","-0.0002"
"0.6000","0.3414","4.4759","0.1613","-0.0002"
"0.6050","0.3429","4.5490","0.1628","-0.0002"
"0.6100","0.3444","4.6253","0.1642","-0.0002"
"0.6150","0.3458","4.7056","0.1657","-0.0042"
"0.6200","0.3473","4.7906","0.1671","-0.1457"
"0.6250","0.3487","4.8802","0.1686","-0.4824"
"0.6300","0.3502","4.9740","0.1700","-0.9161"
"0.6350","0.3516","5.0718","0.1715","-1.3774"
"0.6400","0.3532","5.1733","0.1730","-1.8201"
"0.6450","0.3548","5.2788","0.1746","-2.2158"
"0.6500","0.3564","5.3884","0.1763","-2.5501"
"0.6550","0.3582","5.5029","0.1780","-2.8186"
"0.6600","0.3599","5.6226","0.1798","-3.0236"
"0.6650","0.3617","5.7476","0.1815","-3.1717"
"0.6700","0.3634","5.8779","0.1832","-3.2716"
"0.6750","0.3651","6.0127","0.1849","-3.3327"
"0.6800","0.3667","6.1508","0.1865","-3.3640"
"0.6850","0.3682","6.2904","0.1881","-3.3739"
"0.6900","0.3697","6.4302","0.1896","-3.3691"
"0.6950","0.3712","6.5688","0.1911","-3.3554"
"0.7000","0.3728","6.7060","0.1926","-3.3369"
"0.7050","0.3743","6.8419","0.1942","-3.3170"
"0.7100","0.3759","6.9767","0.1958","-3.2976"
"0.7150","0.3775","7.1112","0.1974","-3.2801"
"0.7200","0.3792","7.2465","0.1991","-3.2652"
"0.7250","0.3808","7.3833","0.2007","-3.2532"
"0.7300","0.3823","7.5214","0.2022","-3.2440"
"0.7350","0.3837","7.6597","0.2036","-3.2372"
"0.7400","0.3850","7.7965","0.2048","-3.2326"
"0.7450","0.3862","7.9300","0.2060","-3.2298"
"0.7500","0.3873","8.0588","0.2072","-3.2283"
"0.7550","0.3884","8.1819","0.2083","-3.2278"
"0.7600","0.3895","8.2994","0.2094","-3.2279"
"0.7650","0.3907","8.4118","0.2106","-3.2285"
"0.7700","0.3920","8.5205","0.2119","-3.2293"
"0.7750","0.3933","8.6279","0.2132","-3.2302"
"0.7800","0.3947","8.7361","0.2146","-3.2310"
"0.7850","0.3962","8.8468","0.2161","-3.2318"
"0.7900","0.3977","8.9614","0.2175","-3.2325"
"0.7950","0.3991","9.0807","0.2190","-3.2330"
"0.8000","0.4005","9.2049","0.2204","-3.2334"
"0.8050","0.4020","9.3335","0.2219","-3.2337"
"0.8100","0.4035","9.4663","0.2234","-3.2339"
"0.8150","0.4051","9.6030","0.2249","-3.2341"
"0.8200","0.4066","9.7439","0.2265","-3.2341"
"0.8250","0.4082","9.8889","0.2281","-3.2341"
"0.8300","0.4099","10.0385","0.2298","-3.2341"
"0.8350","0.4116","10.1934","0.2315","-3.2341"
"0.8400","0.4134","10.3538","0.2332","-3.2341"
"0.8450","0.4151","10.5199","0.2350","-3.2340"
"0.8500","0.4168","10.6908","0.2366","-3.2339"
"0.8550","0.4183","10.8650","0.2382","-3.2339"
"0.8600","0.4198","11.0402","0.2397","-3.2338"
"0.8650","0.4212","11.2144","0.2411","-3.2338"
"0.8700","0.4226","11.3857","0.2425","-3.2338"
"0.8750","0.4241","11.5534","0.2439","-3.2338"
"0.8800","0.4255","11.7174","0.2454","-3.2338"
"0.8850","0.4271","11.8786","0.2470","-3.2338"
"0.8900","0.4287","12.0389","0.2486","-3.2338"
"0.8950","0.4304","12.2003","0.2503","-3.2338"
"0.9000","0.4321","12.3644","0.2519","-3.2338"
"0.9050","0.4336","12.5315","0.2535","-3.2338"
"0.9100","0.4351","12.7009","0.2550","-3.2338"
"0.9150","0.4365","12.8707","0.2563","-3.2338"
"0.9200","0.4377","13.0388","0.2576","-3.2338"
"0.9250","0.4389","13.2030","0.2588","-3.2339"
"0.9300","0.4401","13.3618","0.2600","-3.2339"
"0.9350","0.4413","13.5143","0.2612","-3.2339"
"0.9400","0.4426","13.6606","0.2624","-3.2340"
"0.9450","0.4439","13.8026","0.2638","-3.2340"
"0.9500","0.4453","13.9423","0.2652","-3.2340"
"0.9550","0.4468","14.0821","0.2666","-3.2340"
"0.9600","0.4483","14.2244","0.2682","-3.2340"
"0.9650","0.4498","14.3709","0.2697","-3.2340"
"0.9700","0.4514","14.5224","0.2712","-3.2340"
"0.9750","0.4529","14.6789","0.2727","-3.2340"
"0.9800","0.4544","14.8400","0.2743","-3.2340"
"0.9850","0.4560","15.0053","0.2759","-3.2340"
"0.9900","0.4576","15.1750","0.2775","-3.2340"
"0.9950","0.4593","15.3495","0.2792","-3.2340"
"1.0000","0.4611","15.5293","0.2810","-3.2340"
"1.0050","0.4628","15.7149","0.2827","-3.2340"
"1.0100","0.4646","15.9059","0.2845","-3.2340"
"1.0150","0.4664","16.1024","0.2863","-3.2340"
"1.0200","0.4682","16.3039","0.2880","-3.2339"
"1.0250","0.4698","16.5093","0.2897","-3.2339"
"1.0300","0.4714","16.7161","0.2912","-3.2339"
"1.0350","0.4729","16.9216","0.2927","-3.2339"
"1.0400","0.4743","17.1234","0.2942","-3.2339"
"1.0450","0.4757","17.3200","0.2956","-3.2338"
"1.0500","0.4772","17.5108","0.2971","-3.2338"
"1.0550","0.4787","17.6965","0.2986","-3.2338"
"1.0600","0.4803","17.8783","0.3001","-3.2337"
"1.0650","0.4819","18.0583","0.3018","-3.2337"
"1.0700","0.4836","18.2389","0.3035","-3.2337"
"1.0750","0.4853","18.4218","0.3051","-3.2338"
"1.0800","0.4868","18.6076","0.3067","-3.2338"
"1.0850","0.4883","18.7956","0.3082","-3.2338"
"1.0900","0.4896","18.9834","0.3095","-3.2338"
"1.0950","0.4909","19.1682","0.3107","-3.2338"
"1.1000","0.4921","19.3474","0.3119","-3.2338"
"1.1050","0.4933","19.5192","0.3131","-3.2338"
"1.1100","0.4945","19.6837","0.3144","-3.2339"
"1.1150","0.4959","19.8423","0.3157","-3.2339"
"1.1200","0.4973","19.9972","0.3171","-3.2339"
"1.1250","0.4988","20.1511","0.3186","-3.2339"
"1.1300","0.5002","20.3065","0.3201","-3.2339"
"1.1350","0.5017","20.4650","0.3216","-3.2339"
"1.1400","0.5031","20.6267","0.3230","-3.2339"
"1.1450","0.5046","20.7917","0.3245","-3.2339"
"1.1500","0.5060","20.9598","0.3259","-3.2339"
"1.1550","0.5075","21.1306","0.3274","-3.2340"
"1.1600","0.5090","21.3038","0.3289","-3.2340"
"1.1650","0.5106","21.4798","0.3304","-3.2340"
"1.1700","0.5121","21.6588","0.3320","-3.2340"
"1.1750","0.5138","21.8413","0.3336","-3.2340"
"1.1800","0.5154","22.0275","0.3352","-3.2339"
"1.1850","0.5170","22.2177","0.3369","-3.2339"
"1.1900","0.5187","22.4118","0.3385","-3.2339"
"1.1950","0.5203","22.6095","0.3401","-3.2338"
"1.2000","0.5218","22.8094","0.3417","-3.2338"
"1.2050","0.5233","23.0096","0.3431","-3.2338"
"1.2100","0.5247","23.2079","0.3445","-3.2338"
"1.2150","0.5260","23.4026","0.3459","-3.2338"
"1.2200","0.5274","23.5926","0.3473","-3.2338"
"1.2250","0.5289","23.7779","0.3488","-3.2338"
"1.2300","0.5304","23.9597","0.3503","-3.2338"
"1.2350","0.5320","24.1398","0.3518","-3.2337"
"1.2400","0.5336","24.3198","0.3534","-3.2337"
"1.2450","0.5352","24.5016","0.3551","-3.2337"
"1.2500","0.5368","24.6867","0.3567","-3.2337"
"1.2550","0.5384","24.8755","0.3583","-3.2337"
"1.2600","0.5399","25.0672","0.3598","-3.2337"
"1.2650","0.5413","25.2598","0.3612","-3.2337"
"1.2700","0.5426","25.4506","0.3625","-3.2337"
"1.2750","0.5439","25.6373","0.3637","-3.2337"
"1.2800","0.5451","25.8182","0.3650","-3.2337"
"1.2850","0.5464","25.9928","0.3663","-3.2337"
"1.2900","0.5477","26.1615","0.3676","-3.2338"
"1.2950","0.5491","26.3259","0.3690","-3.2338"
"1.3000","0.5506","26.4885","0.3705","-3.2338"
"1.3050","0.5521","26.6520","0.3720","-3.2339"
"1.3100","0.5537","26.8188","0.3735","-3.2339"
"1.3150","0.5552","26.9903","0.3751","-3.2339"
"1.3200","0.5568","27.1673","0.3767","-3.2339"
"1.3250","0.5584","27.3498","0.3783","-3.2339"
"1.3300","0.5600","27.5376","0.3799","-3.2339"
"1.3350","0.5617","27.7301","0.3816","-3.2339"
"1.3400","0.5635","27.9275","0.3833","-3.2339"
"1.3450","0.5653","28.1301","0.3852","-3.2339"
"1.3500","0.5671","28.3381","0.3870","-3.2339"
"1.3550","0.5689","28.5515","0.3888","-3.2339"
"1.3600","0.5707","28.7697","0.3906","-3.2339"
"1.3650","0.5724","28.9920","0.3923","-3.2339"
"1.3700","0.5741","29.2162","0.3939","-3.2339"
"1.3750","0.5756","29.4392","0.3954","-3.2339"
"1.3800","0.5770","29.6580","0.3969","-3.2338"
"1.3850","0.5784","29.8702","0.3982","-3.2339"
"1.3900","0.5798","30.0743","0.3996","-3.2339"
"1.3950","0.5812","30.2704","0.4011","-3.2339"
"1.4000","0.5826","30.4595","0.4025","-3.2339"
"1.4050","0.5841","30.6433","0.4040","-3.2339"
"1.4100","0.5856","30.8242","0.4055","-3.2338"
"1.4150","0.5871","31.0041","0.4070","-3.2338"
"1.4200","0.5886","31.1836","0.4085","-3.2338"
"1.4250","0.5899","31.3628","0.4098","-3.2338"
"1.4300","0.5912","31.5403","0.4110","-3.2338"
"1.4350","0.5923","31.7138","0.4122","-3.2338"
"1.4400","0.5934","31.8808","0.4133","-3.2338"
"1.4450","0.5945","32.0400","0.4143","-3.2337"
"1.4500","0.5955","32.1912","0.4154","-3.2337"
"1.4550","0.5967","32.3355","0.4165","-3.2337"
"1.4600","0.5978","32.4745","0.4177","-3.2337"
"1.4650","0.5990","32.6102","0.4189","-3.2337"
"1.4700","0.6003","32.7449","0.4202","-3.2337"
"1.4750","0.6016","32.8810","0.4215","-3.2337"
"1.4800","0.6030","33.0209","0.4229","-3.2337"
"1.4850","0.6044","33.1664","0.4243","-3.2338"
"1.4900","0.6059","33.3186","0.4257","-3.2338"
"1.4950","0.6074","33.4781","0.4272","-3.2338"
"1.5000","0.6089","33.6450","0.4287","-3.2338"
"1.5050","0.6104","33.8195","0.4303","-3.2338"
"1.5100","0.6121","34.0012","0.4319","-3.2338"
"1.5150","0.6138","34.1909","0.4337","-3.2339"
"1.5200","0.6157","34.3896","0.4356","-3.2339"
"1.5250","0.6177","34.5986","0.4376","-3.2339"
"1.5300","0.6198","34.8194","0.4396","-3.2340"
"1.5350","0.6219","35.0534","0.4418","-3.2340"
"1.5400","0.6241","35.3012","0.4439","-3.2340"
"1.5450","0.6261","35.5619","0.4460","-3.2340"
"1.5500","0.6281","35.8327","0.4480","-3.2340"
"1.5550","0.6299","36.1095","0.4498","-3.2340"
"1.5600","0.6317","36.3871","0.4515","-3.2340"
"1.5650","0.6334","36.6614","0.4532","-3.2340"
"1.5700","0.6351","36.9292","0.4549","-3.2339"
"1.5750","0.6368","37.1892","0.4566","-3.2339"
"1.5800","0.6384","37.4409","0.4583","-3.2339"
"1.5850","0.6400","37.6841","0.4598","-3.2338"
"1.5900","0.6414","37.9182","0.4613","-3.2338"
"1.5950","0.6428","38.1417","0.4626","-3.2338"
"1.6000","0.6440","38.3533","0.4638","-3.2338"
"1.6050","0.6451","38.5516","0.4649","-3.2337"
"1.6100","0.6461","38.7355","0.4660","-3.2337"
"1.6150","0.6471","38.9041","0.4670","-3.2337"
"1.6200","0.6481","39.0586","0.4680","-3.2337"
"1.6250","0.6492","39.2006","0.4690","-3.2337"
"1.6300","0.6503","39.3335","0.4702","-3.2337"
"1.6350","0.6515","39.4615","0.4714","-3.2337"
"1.6400","0.6528","39.5887","0.4727","-3.2337"
"1.6450","0.6543","39.7194","0.4741","-3.2337"
"1.6500","0.6557","39.8570","0.4756","-3.2338"
"1.6550","0.6572","40.0038","0.4770","-3.2338"
"1.6600","0.6586","40.1605","0.4785","-3.2339"
"1.6650","0.6601","40.3268","0.4800","-3.2339"
"1.6700","0.6616","40.5017","0.4814","-3.2339"
"1.6750","0.6631","40.6840","0.4830","-3.2339"
"1.6800","0.6647","40.8730","0.4845","-3.2339"
"1.6850","0.6663","41.0684","0.4862","-3.2339"
"1.6900","0.6680","41.2703","0.4879","-3.2340"
"1.6950","0.6697","41.4790","0.4896","-3.2340"
"1.7000","0.6715","41.6947","0.4914","-3.2340"
"1.7050","0.6733","41.9178","0.4932","-3.2340"
"1.7100","0.6751","42.1480","0.4950","-3.2340"
"1.7150","0.6768","42.3842","0.4967","-3.2340"
"1.7200","0.6784","42.6239","0.4983","-3.2340"
"1.7250","0.6800","42.8639","0.4998","-3.2340"
"1.7300","0.6814","43.1010","0.5013","-3.2340"
"1.7350","0.6829","43.3329","0.5028","-3.2340"
"1.7400","0.6844","43.5584","0.5042","-3.2340"
"1.7450","0.6859","43.7775","0.5058","-3.2340"
"1.7500","0.6875","43.9916","0.5073","-3.2340"
"1.7550","0.6891","44.2024","0.5090","-3.2340"
"1.7600","0.6907","44.4123","0.5106","-3.2340"
