Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.1801,0.0282,0.0,-0.0002
0.005,0.1801,0.0282,0.0,-0.0002
0.01,0.1801,0.0281,0.0,-0.0002
0.015,0.1801,0.0279,0.0,-0.0002
0.02,0.1801,0.0276,0.0,-0.0002
0.025,0.1801,0.0274,0.0,-0.0002
0.03,0.1801,0.0273,0.0,-0.0002
0.035,0.1801,0.0273,0.0,-0.0002
0.04,0.1802,0.0273,0.0,-0.0002
0.045,0.1802,0.0275,0.0001,-0.0002
0.05,0.1804,0.0279,0.0003,-0.0002
0.055,0.1807,0.0286,0.0006,-0.0002
0.06,0.1813,0.0299,0.0011,-0.0002
0.065,0.182,0.0322,0.0019,-0.0002
0.07,0.183,0.0359,0.0029,-0.0002
0.075,0.1843,0.0416,0.0041,-0.0002
0.08,0.1858,0.0498,0.0057,-0.0002
0.085,0.1874,0.0608,0.0073,-0.0002
0.09,0.1891,0.0749,0.009,-0.0002
0.095,0.1907,0.0918,0.0106,-0.0002
0.1,0.1923,0.1111,0.0121,-0.0002
0.105,0.1938,0.1325,0.0136,-0.0002
0.11,0.1953,0.1555,0.0151,-0.0002
0.115,0.1968,0.1798,0.0167,-0.0002
0.12,0.1984,0.2051,0.0182,-0.0002
0.125,0.2,0.2311,0.0199,-0.0002
0.13,0.2017,0.2576,0.0215,-0.0002
0.135,0.2034,0.2846,0.0232,-0.0002
0.14,0.2051,0.312,0.0249,-0.0002
0.145,0.2068,0.3399,0.0267,-0.0002
0.15,0.2085,0.3681,0.0284,-0.0002
0.155,0.2102,0.3966,0.03,-0.0002
0.16,0.2117,0.4253,0.0316,-0.0002
0.165,0.2132,0.4541,0.033,-0.0002
0.17,0.2146,0.4826,0.0345,-0.0002
0.175,0.2161,0.5106,0.036,-0.0002
0.18,0.2177,0.5383,0.0376,-0.0002
0.185,0.2193,0.5657,0.0392,-0.0002
0.19,0.2209,0.5931,0.0408,-0.0002
0.195,0.2226,0.6207,0.0425,-0.0002
0.2,0.2243,0.6486,0.0442,-0.0002
0.205,0.2259,0.6767,0.0458,-0.0002
0.21,0.2274,0.7048,0.0472,-0.0002
0.215,0.2287,0.7328,0.0486,-0.0002
