Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.1395,0.0253,0.0,-0.0017
0.005,0.1395,0.0255,0.0,-0.0019
0.01,0.1395,0.0255,0.0,-0.0018
0.015,0.1395,0.0252,0.0,-0.0017
0.02,0.1395,0.0249,0.0,-0.0019
0.025,0.1395,0.0248,0.0,-0.0019
0.03,0.1395,0.0248,0.0,-0.0017
0.035,0.1395,0.0249,0.0,-0.0018
0.04,0.1395,0.0251,0.0,-0.0019
0.045,0.1395,0.0251,0.0001,-0.0018
0.05,0.1396,0.0252,0.0001,-0.0017
0.055,0.1398,0.0256,0.0003,-0.0019
0.06,0.1401,0.0264,0.0006,-0.0018
0.065,0.1406,0.0279,0.0011,-0.0017
0.07,0.1414,0.0306,0.0019,-0.0019
0.075,0.1424,0.035,0.0029,-0.0019
0.08,0.1437,0.0418,0.0042,-0.0017
0.085,0.1453,0.0517,0.0058,-0.0018
0.09,0.147,0.0655,0.0076,-0.0019
0.095,0.1488,0.0838,0.0094,-0.0018
0.1,0.1506,0.1068,0.0111,-0.0017
0.105,0.1523,0.1341,0.0128,-0.0019
0.11,0.1539,0.1654,0.0144,-0.0018
0.115,0.1555,0.2,0.016,-0.0017
0.12,0.1571,0.2372,0.0176,-0.0019
0.125,0.1587,0.277,0.0192,-0.0019
0.13,0.1605,0.319,0.021,-0.0017
0.135,0.1622,0.3632,0.0227,-0.0018
0.14,0.164,0.4099,0.0245,-0.0019
0.145,0.1656,0.4591,0.0262,-0.0018
0.15,0.1672,0.5106,0.0277,-0.0017
0.155,0.1686,0.5639,0.0291,-0.0019
0.16,0.1698,0.6183,0.0304,-0.0018
0.165,0.1711,0.673,0.0316,-0.0017
0.17,0.1722,0.7274,0.0328,-0.0019
0.175,0.1734,0.781,0.034,-0.0019
0.18,0.1747,0.8339,0.0353,-0.0017
0.185,0.1761,0.8864,0.0366,-0.0018
0.19,0.1775,0.9392,0.038,-0.0019
0.195,0.179,0.9931,0.0395,-0.0018
0.2,0.1804,1.0487,0.0409,-0.0017
0.205,0.1818,1.1063,0.0424,-0.0019
0.21,0.1833,1.1659,0.0438,-0.0018
0.215,0.1846,1.2271,0.0452,-0.0017
0.22,0.186,1.2899,0.0466,-0.0019
0.225,0.1875,1.3543,0.048,-0.0019
0.23,0.189,1.4205,0.0495,-0.0017
0.235,0.1906,1.4888,0.0511,-0.0018
0.24,0.1922,1.5598,0.0527,-0.0019
0.245,0.1938,1.6337,0.0544,-0.0018
0.25,0.1955,1.7109,0.056,-0.0017
0.255,0.1972,1.7915,0.0577,-0.0019
0.26,0.1989,1.8754,0.0594,-0.0018
0.265,0.2005,1.9623,0.061,-0.0017
0.27,0.202,2.0516,0.0625,-0.0019
0.275,0.2034,2.1419,0.0639,-0.0019
0.28,0.2048,2.2322,0.0653,-0.0017
0.285,0.2062,2.3219,0.0667,-0.0018
0.29,0.2076,2.4107,0.0681,-0.0019
0.295,0.2091,2.4989,0.0696,-0.0018
0.3,0.2106,2.5876,0.0712,-0.0017
0.305,0.2122,2.6776,0.0728,-0.0019
0.31,0.2139,2.7701,0.0744,-0.0018
0.315,0.2155,2.8657,0.0761,-0.0017
0.32,0.2171,2.9647,0.0777,-0.0019
0.325,0.2186,3.0667,0.0792,-0.0019
0.33,0.22,3.1706,0.0805,-0.0017
0.335,0.2212,3.2747,0.0818,-0.0018
0.34,0.2224,3.3771,0.083,-0.0019
0.345,0.2236,3.4766,0.0841,-0.0018
0.35,0.2248,3.5724,0.0853,-0.0017
0.355,0.226,3.6649,0.0865,-0.0019
0.36,0.2273,3.7549,0.0878,-0.0018
0.365,0.2286,3.8434,0.0891,-0.0017
0.37,0.23,3.9319,0.0905,-0.0019
0.375,0.2314,4.0213,0.0919,-0.0019
0.38,0.2328,4.113,0.0934,-0.0017
