Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0000","0.2797","0.0000","-0.0019"
"0.0050","0.0000","0.2790","0.0000","-0.0018"
"0.0100","0.0000","0.2784","0.0000","-0.0017"
"0.0150","0.0000","0.2781","0.0000","-0.0019"
"0.0200","0.0000","0.2781","0.0000","-0.0019"
"0.0250","0.0000","0.2784","0.0000","-0.0017"
"0.0300","0.0000","0.2789","0.0000","-0.0018"
"0.0350","0.0000","0.2797","0.0000","-0.0019"
"0.0400","0.0000","0.2808","0.0000","-0.0017"
"0.0450","0.0001","0.2821","0.0001","-0.0018"
"0.0500","0.0001","0.2836","0.0001","-0.0019"
"0.0550","0.0002","0.2851","0.0002","-0.0018"
"0.0600","0.0003","0.2864","0.0003","-0.0017"
"0.0650","0.0006","0.2882","0.0005","-0.0019"
"0.0700","0.0011","0.2918","0.0011","-0.0019"
"0.0750","0.0018","0.2990","0.0018","-0.0017"
"0.0800","0.0028","0.3119","0.0028","-0.0018"
"0.0850","0.0041","0.3324","0.0041","-0.0019"
"0.0900","0.0056","0.3625","0.0056","-0.0017"
"0.0950","0.0073","0.4039","0.0073","-0.0018"
"0.1000","0.0089","0.4569","0.0089","-0.0019"
"0.1050","0.0104","0.5206","0.0104","-0.0018"
"0.1100","0.0118","0.5934","0.0118","-0.0017"
"0.1150","0.0132","0.6733","0.0132","-0.0019"
"0.1200","0.0146","0.7587","0.0146","-0.0019"
"0.1250","0.0161","0.8481","0.0161","-0.0017"
"0.1300","0.0176","0.9408","0.0176","-0.0018"
"0.1350","0.0191","1.0362","0.0191","-0.0019"
"0.1400","0.0206","1.1341","0.0206","-0.0017"
"0.1450","0.0221","1.2346","0.0221","-0.0018"
"0.1500","0.0237","1.3377","0.0237","-0.0019"
"0.1550","0.0251","1.4431","0.0251","-0.0018"
"0.1600","0.0265","1.5500","0.0265","-0.0017"
"0.1650","0.0278","1.6571","0.0278","-0.0019"
"0.1700","0.0290","1.7631","0.0290","-0.0019"
"0.1750","0.0302","1.8668","0.0302","-0.0017"
"0.1800","0.0314","1.9680","0.0314","-0.0018"
"0.1850","0.0326","2.0665","0.0326","-0.0019"
"0.1900","0.0339","2.1629","0.0339","-0.0017"
"0.1950","0.0353","2.2584","0.0353","-0.0017"
"0.2000","0.0367","2.3543","0.0367","-0.0019"
"0.2050","0.0382","2.4520","0.0382","-0.0018"
"0.2100","0.0397","2.5523","0.0397","-0.0017"
"0.2150","0.0411","2.6554","0.0411","-0.0019"
"0.2200","0.0425","2.7609","0.0425","-0.0019"
"0.2250","0.0439","2.8683","0.0438","-0.0017"
"0.2300","0.0453","2.9770","0.0453","-0.0018"
"0.2350","0.0467","3.0870","0.0467","-0.0019"
"0.2400","0.0482","3.1981","0.0482","-0.0017"
"0.2450","0.0497","3.3109","0.0497","-0.0018"
"0.2500","0.0513","3.4259","0.0513","-0.0019"
"0.2550","0.0530","3.5441","0.0530","-0.0018"
"0.2600","0.0546","3.6658","0.0546","-0.0017"
"0.2650","0.0563","3.7911","0.0563","-0.0019"
"0.2700","0.0579","3.9196","0.0579","-0.0019"
"0.2750","0.0594","4.0507","0.0594","-0.0017"
"0.2800","0.0609","4.1829","0.0608","-0.0018"
"0.2850","0.0623","4.3148","0.0623","-0.0019"
"0.2900","0.0637","4.4452","0.0637","-0.0017"
"0.2950","0.0651","4.5731","0.0651","-0.0018"
"0.3000","0.0665","4.6984","0.0665","-0.0019"
"0.3050","0.0681","4.8219","0.0681","-0.0018"
"0.3100","0.0697","4.9453","0.0697","-0.0017"
"0.3150","0.0715","5.0700","0.0715","-0.0019"
"0.3200","0.0732","5.1978","0.0732","-0.0019"
"0.3250","0.0750","5.3301","0.0750","-0.0017"
"0.3300","0.0768","5.4675","0.0768","-0.0018"
"0.3350","0.0784","5.6091","0.0784","-0.0019"
"0.3400","0.0799","5.7530","0.0799","-0.0017"
