Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.3216,0.0398,0.0,-0.0017
0.005,0.3216,0.0399,0.0,-0.0018
0.01,0.3216,0.0399,0.0,-0.0019
0.015,0.3216,0.0398,0.0,-0.0017
0.02,0.3216,0.0397,0.0,-0.0017
0.025,0.3216,0.0394,0.0,-0.0019
0.03,0.3216,0.0392,0.0,-0.0018
0.035,0.3216,0.0391,0.0,-0.0017
0.04,0.3216,0.0392,0.0,-0.0019
0.045,0.3217,0.0392,0.0001,-0.0019
0.05,0.3218,0.0393,0.0002,-0.0017
0.055,0.3219,0.0397,0.0003,-0.0018
0.06,0.3222,0.0407,0.0007,-0.0019
0.065,0.3228,0.0428,0.0012,-0.0017
0.07,0.3235,0.0467,0.0019,-0.0018
0.075,0.3245,0.0532,0.0029,-0.0019
0.08,0.3258,0.0635,0.0043,-0.0018
0.085,0.3275,0.0791,0.0059,-0.0017
0.09,0.3294,0.1016,0.0078,-0.0019
0.095,0.3314,0.1321,0.0098,-0.0019
0.1,0.3332,0.1711,0.0116,-0.0017
0.105,0.335,0.2182,0.0134,-0.0018
0.11,0.3365,0.2717,0.0149,-0.0019
0.115,0.3378,0.3297,0.0162,-0.0017
0.12,0.3391,0.39,0.0175,-0.0017
0.125,0.3404,0.4509,0.0188,-0.0019
0.13,0.3417,0.5113,0.0201,-0.0018
0.135,0.3431,0.5707,0.0215,-0.0017
0.14,0.3444,0.6292,0.0229,-0.0019
0.145,0.3459,0.6869,0.0243,-0.0019
0.15,0.3474,0.7442,0.0258,-0.0017
0.155,0.3489,0.8016,0.0273,-0.0018
0.16,0.3504,0.8595,0.0288,-0.0019
0.165,0.3518,0.9183,0.0302,-0.0017
0.17,0.3533,0.978,0.0317,-0.0017
0.175,0.3548,1.0389,0.0332,-0.0019
0.18,0.3564,1.1011,0.0348,-0.0018
0.185,0.358,1.1649,0.0365,-0.0017
0.19,0.3597,1.2307,0.0381,-0.0019
0.195,0.3614,1.2989,0.0398,-0.0019
0.2,0.3631,1.3695,0.0415,-0.0017
0.205,0.3649,1.4426,0.0433,-0.0018
0.21,0.3665,1.518,0.0449,-0.0019
0.215,0.3681,1.5953,0.0465,-0.0017
0.22,0.3697,1.6734,0.0481,-0.0017
0.225,0.3711,1.7514,0.0495,-0.0019
0.23,0.3725,1.8285,0.0509,-0.0018
0.235,0.374,1.9043,0.0524,-0.0017
0.24,0.3755,1.9789,0.0539,-0.0019
0.245,0.377,2.0528,0.0554,-0.0019
0.25,0.3786,2.1266,0.057,-0.0017
0.255,0.3803,2.201,0.0587,-0.0018
0.26,0.382,2.2766,0.0604,-0.0019
0.265,0.3836,2.3539,0.062,-0.0017
0.27,0.3852,2.4328,0.0636,-0.0017
0.275,0.3866,2.5125,0.065,-0.0019
0.28,0.388,2.5922,0.0664,-0.0018
0.285,0.3892,2.6707,0.0676,-0.0017
0.29,0.3903,2.747,0.0687,-0.0019
0.295,0.3915,2.8204,0.0699,-0.0019
0.3,0.3927,2.8907,0.0711,-0.0017
0.305,0.3939,2.9584,0.0723,-0.0018
0.31,0.3952,3.0243,0.0736,-0.0019
0.315,0.3966,3.0895,0.075,-0.0017
0.32,0.398,3.155,0.0764,-0.0017
0.325,0.3994,3.2218,0.0778,-0.0019
0.33,0.4008,3.2903,0.0792,-0.0018
0.335,0.4022,3.3609,0.0806,-0.0017
0.34,0.4036,3.4334,0.082,-0.0019
0.345,0.405,3.5077,0.0834,-0.0019
0.35,0.4064,3.5837,0.0848,-0.0017
0.355,0.4079,3.6614,0.0863,-0.0018
0.36,0.4095,3.7409,0.0879,-0.0019
0.365,0.4111,3.8226,0.0895,-0.0017
0.37,0.4128,3.9071,0.0912,-0.0017
0.375,0.4145,3.9946,0.0929,-0.0019
0.38,0.4163,4.0852,0.0947,-0.0018
0.385,0.418,4.1788,0.0964,-0.0017
0.39,0.4196,4.2749,0.098,-0.0019
0.395,0.4212,4.3724,0.0996,-0.0019
0.4,0.4227,4.47,0.1011,-0.0017
0.405,0.4241,4.5665,0.1025,-0.0018
0.41,0.4255,4.6607,0.1039,-0.0019
0.415,0.4269,4.7524,0.1053,-0.0017
0.42,0.4285,4.8419,0.1069,-0.0017
0.425,0.43,4.93,0.1084,-0.0019
0.43,0.4316,5.0175,0.11,-0.0018
0.435,0.4333,5.1053,0.1117,-0.0017
0.44,0.4349,5.194,0.1133,-0.0019
0.445,0.4364,5.2837,0.1148,-0.0019
0.45,0.4379,5.3739,0.1163,-0.0017
0.455,0.4392,5.4636,0.1176,-0.0018
0.46,0.4404,5.5513,0.1188,-0.0019
0.465,0.4416,5.6361,0.12,-0.0017
0.47,0.4427,5.7173,0.1211,-0.0018
0.475,0.4439,5.7945,0.1223,-0.0019
0.48,0.4452,5.8681,0.1236,-0.0018
0.485,0.4465,5.9391,0.1249,-0.0017
0.49,0.4479,6.0092,0.1263,-0.0019
0.495,0.4494,6.08,0.1278,-0.0019
0.5,0.4508,6.1527,0.1293,-0.0017
0.505,0.4523,6.2281,0.1307,-0.0018
0.51,0.4538,6.3061,0.1322,-0.0019
0.515,0.4552,6.3865,0.1336,-0.0017
0.52,0.4567,6.4689,0.1351,-0.0017
0.525,0.4582,6.5532,0.1366,-0.0019
0.53,0.4598,6.6396,0.1382,-0.0018
0.535,0.4615,6.7282,0.1399,-0.0017
0.54,0.4632,6.8194,0.1416,-0.0019
0.545,0.4649,6.9137,0.1433,-0.0019
0.55,0.4667,7.011,0.1451,-0.0017
0.555,0.4684,7.1112,0.1468,-0.0018
0.56,0.4701,7.2139,0.1485,-0.0019
0.565,0.4717,7.3186,0.1501,-0.0017
0.57,0.4733,7.4242,0.1517,-0.0017
0.575,0.4747,7.5293,0.1532,-0.0019
0.58,0.4762,7.6325,0.1546,-0.0018
0.585,0.4776,7.7328,0.156,-0.0017
0.59,0.479,7.8298,0.1574,-0.0019
0.595,0.4805,7.924,0.1589,-0.0019
0.6,0.4821,8.0164,0.1605,-0.0017
0.605,0.4837,8.1084,0.1621,-0.0018
0.61,0.4854,8.2014,0.1638,-0.0019
0.615,0.4871,8.2966,0.1655,-0.0017
0.62,0.4887,8.3943,0.1671,-0.0017
0.625,0.4902,8.494,0.1686,-0.0019
0.63,0.4916,8.5944,0.17,-0.0018
0.635,0.4928,8.6933,0.1712,-0.0017
0.64,0.494,8.7892,0.1724,-0.0019
0.645,0.4952,8.881,0.1736,-0.0019
0.65,0.4965,8.9688,0.1749,-0.0017
0.655,0.4978,9.0529,0.1762,-0.0018
0.66,0.4992,9.1345,0.1776,-0.0019
0.665,0.5006,9.215,0.179,-0.0017
0.67,0.5022,9.2964,0.1806,-0.0017
