swing_phase, Sync, time, data
0, 0, 0.06358981132507324, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.06760430335998535, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.07257699966430664, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.07811856269836426, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.08289456367492676, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.08759212493896484, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.09308338165283203, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.09813261032104492, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1029658317565918, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.10799789428710938, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11322999000549316, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11802172660827637, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.12294149398803711, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.12804555892944336, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.13305187225341797, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1391136646270752, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.14252567291259766, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.14751219749450684, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.15298962593078613, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.15754222869873047, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16283798217773438, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16785550117492676, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.17279624938964844, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.17751312255859375, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.18275737762451172, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.18799901008605957, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1924915313720703, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1980726718902588, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.20963525772094727, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.20998835563659668, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.21256375312805176, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.21823620796203613, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2243208885192871, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.22910308837890625, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.23360347747802734, 1.0 1.0 1.0 1.0 1.0 1.0
