swing_phase, Sync, time, data
0, 0, 0.06721067428588867, 0.671999990940094 0.6819999814033508 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.07293844223022461, 0.671999990940094 0.6819999814033508 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.07676291465759277, 0.671999990940094 0.6819999814033508 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.08122467994689941, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.08626246452331543, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.09122657775878906, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.09625434875488281, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.10127544403076172, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.10689687728881836, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.11577916145324707, 0.671999990940094 0.6819999814033508 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27799999713897705
0, 0, 0.11646604537963867, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.1213219165802002, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.1262674331665039, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.13153672218322754, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.13699769973754883, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27399998903274536
0, 0, 0.14202213287353516, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.2759999930858612
0, 0, 0.14702820777893066, 0.671999990940094 0.6840000152587891 0.6240000128746033 0.6980000138282776 0.6359999775886536 0.27799999713897705
