swing_phase, Sync, time, data
0, 0, 0.031369686126708984, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.03951883316040039, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.043102264404296875, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.04624581336975098, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.05316448211669922, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.05704212188720703, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.06257104873657227, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.06660866737365723, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.07194352149963379, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.07615184783935547, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.08161592483520508, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.08613872528076172, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.09159708023071289, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.09613204002380371, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.10114002227783203, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11002349853515625, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11486554145812988, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11634135246276855, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.12118291854858398, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1261279582977295, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1336064338684082, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.13666653633117676, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.14167571067810059, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.14652132987976074, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16147756576538086, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16249799728393555, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16316962242126465, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16650700569152832, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.17113852500915527, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.17614507675170898, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.18111324310302734, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.18612146377563477, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.19112205505371094, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.19612479209899902, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.20114445686340332, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.20659422874450684, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.21157574653625488, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.21611261367797852, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.221113920211792, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.22665643692016602, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.23127269744873047, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2365255355834961, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.24111580848693848, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2465674877166748, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.25171351432800293, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2565805912017822, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2616763114929199, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2662961483001709, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.27130556106567383, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2762765884399414, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2812671661376953, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2863495349884033, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2912592887878418, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.29654383659362793, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3015472888946533, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3063502311706543, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.31131482124328613, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.31626081466674805, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3212559223175049, 1.0 1.0 1.0 1.0 1.0 1.0
