Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0889,0.0275,0.0,-0.0019
0.005,0.0889,0.0273,0.0,-0.0017
0.01,0.0889,0.0272,0.0,-0.0017
0.015,0.0889,0.0271,0.0,-0.0019
0.02,0.0889,0.0271,0.0,-0.0018
0.025,0.0889,0.0271,0.0,-0.0017
0.03,0.0889,0.0271,0.0,-0.0019
0.035,0.0889,0.0272,0.0,-0.0019
0.04,0.0889,0.0274,0.0,-0.0017
0.045,0.089,0.0275,0.0001,-0.0018
0.05,0.0891,0.0276,0.0002,-0.0019
0.055,0.0894,0.0282,0.0005,-0.0017
0.06,0.0898,0.0294,0.001,-0.0017
0.065,0.0905,0.0316,0.0016,-0.0019
0.07,0.0914,0.0355,0.0025,-0.0018
0.075,0.0925,0.0413,0.0036,-0.0017
0.08,0.0939,0.0497,0.005,-0.0019
0.085,0.0955,0.0612,0.0066,-0.0019
0.09,0.0972,0.0762,0.0083,-0.0017
0.095,0.099,0.0949,0.0101,-0.0018
0.1,0.1008,0.1172,0.0119,-0.0019
0.105,0.1025,0.1427,0.0136,-0.0017
0.11,0.1042,0.1709,0.0153,-0.0018
0.115,0.1058,0.201,0.0169,-0.0019
0.12,0.1074,0.2324,0.0185,-0.0018
0.125,0.109,0.2647,0.0201,-0.0017
0.13,0.1107,0.2976,0.0218,-0.0019
0.135,0.1124,0.3308,0.0235,-0.0019
0.14,0.1142,0.3644,0.0253,-0.0017
0.145,0.1159,0.3981,0.027,-0.0018
0.15,0.1177,0.432,0.0288,-0.0019
0.155,0.1194,0.4658,0.0305,-0.0017
0.16,0.121,0.4997,0.0321,-0.0017
0.165,0.1225,0.5333,0.0336,-0.0019
0.17,0.1239,0.5662,0.0351,-0.0018
0.175,0.1253,0.5983,0.0364,-0.0017
0.18,0.1267,0.6296,0.0378,-0.0019
0.185,0.1282,0.6602,0.0393,-0.0019
0.19,0.1296,0.6901,0.0408,-0.0017
0.195,0.1312,0.7197,0.0423,-0.0018
0.2,0.1328,0.7492,0.0439,-0.0019
0.205,0.1344,0.779,0.0455,-0.0017
0.21,0.136,0.8093,0.0471,-0.0018
0.215,0.1375,0.8402,0.0486,-0.0019
0.22,0.139,0.8713,0.0501,-0.0018
0.225,0.1403,0.9023,0.0514,-0.0017
0.23,0.1415,0.933,0.0526,-0.0019
0.235,0.1426,0.9627,0.0537,-0.0019
0.24,0.1437,0.9912,0.0548,-0.0017
0.245,0.1448,1.0182,0.0559,-0.0018
0.25,0.146,1.044,0.0571,-0.0019
0.255,0.1472,1.0686,0.0583,-0.0017
0.26,0.1486,1.0926,0.0597,-0.0018
0.265,0.15,1.1168,0.0611,-0.0019
0.27,0.1514,1.1413,0.0625,-0.0018
0.275,0.1528,1.1666,0.0639,-0.0017
0.28,0.1542,1.1927,0.0653,-0.0019
0.285,0.1556,1.2195,0.0667,-0.0019
0.29,0.1569,1.2469,0.068,-0.0017
0.295,0.1583,1.2747,0.0694,-0.0018
0.3,0.1597,1.3028,0.0708,-0.0019
0.305,0.1612,1.3314,0.0723,-0.0017
0.31,0.1627,1.3605,0.0738,-0.0017
0.315,0.1642,1.3904,0.0753,-0.0019
0.32,0.1658,1.4209,0.0769,-0.0018
0.325,0.1674,1.452,0.0785,-0.0017
0.33,0.169,1.4836,0.0801,-0.0019
0.335,0.1705,1.5156,0.0816,-0.0019
0.34,0.1721,1.5482,0.0832,-0.0017
0.345,0.1736,1.581,0.0847,-0.0018
0.35,0.175,1.6142,0.0861,-0.0019
0.355,0.1764,1.6471,0.0875,-0.0017
0.36,0.1778,1.6795,0.0889,-0.0018
0.365,0.1792,1.7115,0.0903,-0.0019
0.37,0.1808,1.7429,0.0919,-0.0018
0.375,0.1824,1.7742,0.0935,-0.0017
0.38,0.184,1.8056,0.0951,-0.0019
0.385,0.1857,1.8375,0.0968,-0.0019
0.39,0.1874,1.8701,0.0985,-0.0017
0.395,0.1891,1.9034,0.1002,-0.0018
0.4,0.1907,1.9373,0.1018,-0.0019
0.405,0.1922,1.9713,0.1033,-0.0017
0.41,0.1935,2.0051,0.1046,-0.0017
0.415,0.1948,2.0379,0.1059,-0.0019
0.42,0.1959,2.0692,0.107,-0.0018
0.425,0.1971,2.0985,0.1082,-0.0017
0.43,0.1984,2.1258,0.1095,-0.0019
0.435,0.1997,2.1513,0.1108,-0.0019
0.44,0.2011,2.1754,0.1122,-0.0017
0.445,0.2026,2.1986,0.1137,-0.0018
0.45,0.2041,2.2217,0.1152,-0.0019
0.455,0.2056,2.2447,0.1167,-0.0017
0.46,0.207,2.2679,0.1181,-0.0018
0.465,0.2084,2.2915,0.1195,-0.0019
0.47,0.2099,2.316,0.121,-0.0018
0.475,0.2114,2.3419,0.1225,-0.0017
0.48,0.213,2.3694,0.1241,-0.0019
0.485,0.2145,2.3989,0.1256,-0.0019
