Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0000","0.4402","0.0000","-0.0018"
"0.0050","0.0000","0.4402","0.0000","-0.0017"
"0.0100","0.0000","0.4402","0.0000","-0.0019"
"0.0150","0.0000","0.4401","0.0000","-0.0019"
"0.0200","0.0000","0.4402","0.0000","-0.0017"
"0.0250","0.0000","0.4402","0.0000","-0.0018"
"0.0300","0.0000","0.4402","0.0000","-0.0019"
"0.0350","0.0000","0.4402","0.0000","-0.0018"
"0.0400","0.0000","0.4402","0.0000","-0.0017"
"0.0450","0.0001","0.4402","0.0001","-0.0019"
"0.0500","0.0001","0.4404","0.0001","-0.0018"
"0.0550","0.0002","0.4406","0.0002","-0.0017"
"0.0600","0.0004","0.4413","0.0004","-0.0019"
"0.0650","0.0009","0.4425","0.0009","-0.0019"
"0.0700","0.0016","0.4447","0.0016","-0.0017"
"0.0750","0.0025","0.4483","0.0025","-0.0018"
"0.0800","0.0037","0.4539","0.0037","-0.0019"
"0.0850","0.0052","0.4622","0.0052","-0.0017"
"0.0900","0.0068","0.4735","0.0068","-0.0017"
"0.0950","0.0086","0.4880","0.0086","-0.0019"
"0.1000","0.0103","0.5056","0.0103","-0.0018"
"0.1050","0.0118","0.5257","0.0118","-0.0017"
"0.1100","0.0133","0.5479","0.0133","-0.0019"
"0.1150","0.0146","0.5713","0.0146","-0.0019"
"0.1200","0.0159","0.5953","0.0159","-0.0017"
"0.1250","0.0173","0.6194","0.0173","-0.0018"
"0.1300","0.0186","0.6435","0.0186","-0.0019"
"0.1350","0.0200","0.6673","0.0200","-0.0018"
"0.1400","0.0215","0.6911","0.0215","-0.0017"
"0.1450","0.0232","0.7148","0.0232","-0.0019"
"0.1500","0.0248","0.7389","0.0248","-0.0018"
"0.1550","0.0265","0.7636","0.0265","-0.0017"
"0.1600","0.0282","0.7892","0.0282","-0.0019"
"0.1650","0.0299","0.8158","0.0299","-0.0019"
"0.1700","0.0314","0.8430","0.0314","-0.0017"
"0.1750","0.0328","0.8705","0.0328","-0.0018"
"0.1800","0.0340","0.8979","0.0340","-0.0019"
"0.1850","0.0353","0.9246","0.0353","-0.0018"
"0.1900","0.0365","0.9505","0.0365","-0.0017"
"0.1950","0.0378","0.9756","0.0378","-0.0019"
"0.2000","0.0391","1.0003","0.0391","-0.0018"
"0.2050","0.0405","1.0251","0.0405","-0.0017"
"0.2100","0.0419","1.0502","0.0419","-0.0019"
"0.2150","0.0434","1.0760","0.0434","-0.0019"
"0.2200","0.0448","1.1025","0.0448","-0.0017"
"0.2250","0.0462","1.1298","0.0462","-0.0018"
"0.2300","0.0476","1.1580","0.0476","-0.0019"
"0.2350","0.0489","1.1872","0.0489","-0.0017"
"0.2400","0.0503","1.2172","0.0503","-0.0017"
"0.2450","0.0517","1.2480","0.0517","-0.0019"
"0.2500","0.0532","1.2795","0.0532","-0.0018"
"0.2550","0.0548","1.3119","0.0548","-0.0017"
"0.2600","0.0564","1.3453","0.0564","-0.0019"
"0.2650","0.0581","1.3800","0.0581","-0.0019"
"0.2700","0.0598","1.4162","0.0598","-0.0017"
"0.2750","0.0614","1.4539","0.0614","-0.0018"
"0.2800","0.0630","1.4929","0.0630","-0.0019"
"0.2850","0.0645","1.5326","0.0645","-0.0018"
"0.2900","0.0660","1.5727","0.0660","-0.0017"
"0.2950","0.0674","1.6129","0.0674","-0.0019"
"0.3000","0.0688","1.6526","0.0688","-0.0018"
"0.3050","0.0702","1.6920","0.0702","-0.0017"
"0.3100","0.0716","1.7310","0.0716","-0.0019"
"0.3150","0.0732","1.7700","0.0732","-0.0019"
"0.3200","0.0747","1.8089","0.0747","-0.0017"
"0.3250","0.0764","1.8483","0.0764","-0.0018"
"0.3300","0.0781","1.8883","0.0781","-0.0019"
"0.3350","0.0797","1.9294","0.0797","-0.0017"
"0.3400","0.0814","1.9718","0.0814","-0.0017"
"0.3450","0.0829","2.0150","0.0829","-0.0019"
"0.3500","0.0843","2.0586","0.0843","-0.0018"
"0.3550","0.0856","2.1021","0.0856","-0.0017"
"0.3600","0.0868","2.1453","0.0868","-0.0019"
"0.3650","0.0881","2.1884","0.0881","-0.0019"
"0.3700","0.0894","2.2313","0.0894","-0.0017"
"0.3750","0.0907","2.2742","0.0907","-0.0018"
"0.3800","0.0920","2.3176","0.0920","-0.0019"
"0.3850","0.0934","2.3617","0.0934","-0.0018"
"0.3900","0.0948","2.4071","0.0948","-0.0017"
"0.3950","0.0963","2.4539","0.0963","-0.0019"
"0.4000","0.0978","2.5025","0.0978","-0.0018"
"0.4050","0.0992","2.5531","0.0992","-0.0017"
"0.4100","0.1006","2.6056","0.1006","-0.0019"
"0.4150","0.1020","2.6598","0.1020","-0.0019"
"0.4200","0.1034","2.7154","0.1034","-0.0017"
"0.4250","0.1049","2.7724","0.1049","-0.0018"
"0.4300","0.1064","2.8309","0.1064","-0.0019"
"0.4350","0.1080","2.8911","0.1080","-0.0018"
"0.4400","0.1096","2.9532","0.1096","-0.0017"
"0.4450","0.1113","3.0171","0.1113","-0.0019"
"0.4500","0.1129","3.0827","0.1129","-0.0018"
"0.4550","0.1146","3.1498","0.1146","-0.0017"
"0.4600","0.1161","3.2183","0.1161","-0.0019"
"0.4650","0.1177","3.2877","0.1177","-0.0019"
"0.4700","0.1192","3.3575","0.1192","-0.0017"
"0.4750","0.1207","3.4273","0.1207","-0.0018"
"0.4800","0.1221","3.4966","0.1221","-0.0019"
"0.4850","0.1236","3.5653","0.1236","-0.0018"
"0.4900","0.1252","3.6336","0.1252","-0.0017"
"0.4950","0.1269","3.7019","0.1269","-0.0019"
"0.5000","0.1286","3.7710","0.1286","-0.0018"
"0.5050","0.1304","3.8418","0.1304","-0.0017"
"0.5100","0.1322","3.9148","0.1322","-0.0019"
