Max Plantar Torque=1, Max Dorsi Torque=0.3, start time=0.25, endTime=0.65, upTimeRatio=0.75, dirPlantar=-1, dorsiNeutralPosition=0.00460194
1670488244.869544484, 0, CyclicSynchronousPositionMode, 0, 0, -0.1542, -0.00736398, 0, 0, 0
1670488244.869788516, 1, CyclicSynchronousPositionMode, 0, 0, 1.39808, 0.0667667, 0.0429515, 4.16933, 0
1670488244.872033690, 0, CyclicSynchronousPositionMode, 0, 0, 0.00514, 0.000245466, 0, 0, 0
1670488244.872098684, 1, CyclicSynchronousPositionMode, 0, 0, 0.11822, 0.00564571, 0.0935728, 4.67706, 0
1670488244.874535423, 0, CyclicSynchronousPositionMode, 0, 0, -0.06168, -0.00294559, 0, 0, 0
1670488244.874583199, 1, CyclicSynchronousPositionMode, 0, 0, -0.4369, -0.0208646, 0.136524, 2.30385, 0
1670488244.877039706, 0, CyclicSynchronousPositionMode, 0, 0, -0.06168, -0.00294559, 0, 0, 0
1670488244.877145331, 1, CyclicSynchronousPositionMode, 0, 0, -0.20046, -0.00957317, 0.154932, 1.12404, 0
1670488244.879558292, 0, CyclicSynchronousPositionMode, 0, 0, -0.04112, -0.00196373, 0, 0, 0
1670488244.879664684, 1, CyclicSynchronousPositionMode, 0, 0, -4.32788, -0.206682, 0.151864, -2.05959, 0
1670488244.882062542, 0, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, 0, 0, 0
1670488244.882160586, 1, CyclicSynchronousPositionMode, 0, 0, -1.01772, -0.0486022, 0.0981748, -10.0938, 0
1670488244.884529139, 0, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, 0, 0, 0
1670488244.884589206, 1, CyclicSynchronousPositionMode, 0, 0, 0.79156, 0.0378017, 0.0245437, -7.14393, 0
1670488244.887054574, 0, CyclicSynchronousPositionMode, 0, 0, 0.01542, 0.000736398, 0, 0, 0
1670488244.887136249, 1, CyclicSynchronousPositionMode, 0, 0, 1.5934, 0.0760944, -0.0398835, -6.65983, 0
1670488244.889552643, 0, CyclicSynchronousPositionMode, 0, 0, -0.08738, -0.00417292, 0, 0, 0
1670488244.889639086, 1, CyclicSynchronousPositionMode, 0, 0, 1.42892, 0.0682395, -0.0720971, -2.04504, 0
1670488244.892066822, 0, CyclicSynchronousPositionMode, 0, 0, -0.04112, -0.00196373, 0, 0, 0
1670488244.892109659, 1, CyclicSynchronousPositionMode, 0, 0, 1.00744, 0.0481113, -0.079767, 0, 0
1670488244.894538837, 0, CyclicSynchronousPositionMode, 0, 0, -0.0514, -0.00245466, 0, 0, 0
1670488244.894604573, 1, CyclicSynchronousPositionMode, 0, 0, 0.55512, 0.0265103, -0.0751651, 0.891383, 0
1670488244.897036815, 0, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.0014728, 0, 0, 0
1670488244.897102374, 1, CyclicSynchronousPositionMode, 0, 0, 0.39578, 0.0189009, -0.0659612, 0.798616, 0
1670488244.899535863, 0, CyclicSynchronousPositionMode, 0, 0, 0.07196, 0.00343652, 0, 0, 0
1670488244.899601332, 1, CyclicSynchronousPositionMode, 0, 0, 0.32382, 0.0154643, -0.0613592, 0.450945, 0
1670488244.902035326, 0, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, 0, 0, 0
1670488244.902100596, 1, CyclicSynchronousPositionMode, 0, 0, 0.34952, 0.0166917, -0.0582913, 0.21753, 0
1670488244.904536072, 0, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, 0, 0, 0
1670488244.904601726, 1, CyclicSynchronousPositionMode, 0, 0, 0.4369, 0.0208646, -0.0582913, 0.121786, 0
