Maximum Torque=1, start time=0.25, endTime=0.65, upTimeRatio=0.75, dirPlantar=-1
1670394018.060943721, 0, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.00245466, 8.2022, 0, 0
1670394018.061248339, 1, CyclicSynchronousPositionMode, 0, 0, -0.04112, -0.00196373, -0.00306796, 8.01106e-05, 0
1670394018.063323347, 0, CyclicSynchronousPositionMode, 0, 0, 0.11822, 0.0564571, 8.2022, 0, 0
1670394018.063389924, 1, CyclicSynchronousPositionMode, 0, 0, -0.01542, -0.000736398, -0.00306796, 8.01106e-05, 0
1670394018.065832713, 0, CyclicSynchronousPositionMode, 0, 0, -0.0514, -0.0245466, 8.2022, 0, 0
1670394018.065904437, 1, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, -0.00306796, 8.01106e-05, 0
1670394018.068346504, 0, CyclicSynchronousPositionMode, 0, 0, -0.11822, -0.0564571, 8.2022, 0, 0
1670394018.068462498, 1, CyclicSynchronousPositionMode, 0, 0, -0.0257, -0.00122733, -0.00306796, 8.01106e-05, 0
1670394018.070839378, 0, CyclicSynchronousPositionMode, 0, 0, 0.04112, 0.0196373, 8.2022, 0, 0
1670394018.070913642, 1, CyclicSynchronousPositionMode, 0, 0, 0.0514, 0.00245466, -0.00306796, 8.01106e-05, 0
1670394018.073334859, 0, CyclicSynchronousPositionMode, 0, 0, 0.06168, 0.0294559, 8.2022, 0, 0
1670394018.073409532, 1, CyclicSynchronousPositionMode, 0, 0, 0.06168, 0.00294559, -0.00306796, 8.01106e-05, 0
1670394018.075835613, 0, CyclicSynchronousPositionMode, 0, 0, -0.0257, -0.0122733, 8.2022, 0, 0
1670394018.075907765, 1, CyclicSynchronousPositionMode, 0, 0, 0.0514, 0.00245466, -0.00306796, 8.01106e-05, 0
1670394018.078336963, 0, CyclicSynchronousPositionMode, 0, 0, -0.0514, -0.0245466, 8.2022, 0, 0
1670394018.078415906, 1, CyclicSynchronousPositionMode, 0, 0, 0.02056, 0.000981863, -0.00306796, 8.01106e-05, 0
1670394018.080863373, 0, CyclicSynchronousPositionMode, 0, 0, -0.01542, -0.00736398, 8.2022, 0, 0
1670394018.080952309, 1, CyclicSynchronousPositionMode, 0, 0, -0.0514, -0.00245466, -0.00306796, 8.01106e-05, 0
1670394018.083342194, 0, CyclicSynchronousPositionMode, 0, 0, -0.07196, -0.0343652, 8.2022, 0, 0
1670394018.083425741, 1, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, -0.00306796, 8.01106e-05, 0
1670394018.085854226, 0, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.00245466, 8.2022, 0, 0
1670394018.085938512, 1, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.0014728, -0.00306796, 8.01106e-05, 0
1670394018.088349046, 0, CyclicSynchronousPositionMode, 0, 0, -0.0514, -0.0245466, 8.2022, 0, 0
1670394018.088445389, 1, CyclicSynchronousPositionMode, 0, 0, -0.01542, -0.000736398, -0.00306796, 8.01106e-05, 0
1670394018.090854989, 0, CyclicSynchronousPositionMode, 0, 0, -0.04112, -0.0196373, 8.2022, 0, 0
1670394018.090967760, 1, CyclicSynchronousPositionMode, 0, 0, 0.0514, 0.00245466, -0.00306796, 8.01106e-05, 0
1670394018.093341037, 0, CyclicSynchronousPositionMode, 0, 0, 0.04112, 0.0196373, 8.2022, 0, 0
1670394018.093419570, 1, CyclicSynchronousPositionMode, 0, 0, 0.02056, 0.000981863, -0.00306796, 8.01106e-05, 0
1670394018.095837725, 0, CyclicSynchronousPositionMode, 0, 0, 0.11822, 0.0564571, 8.2022, 0, 0
1670394018.095913987, 1, CyclicSynchronousPositionMode, 0, 0, -0.0257, -0.00122733, -0.00306796, 8.01106e-05, 0
1670394018.098336500, 0, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.014728, 8.2022, 0, 0
1670394018.098418317, 1, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.0014728, -0.00306796, 8.01106e-05, 0
1670394018.100839557, 0, CyclicSynchronousPositionMode, 0, 0, 0.11822, 0.0564571, 8.2022, 0, 0
1670394018.100922640, 1, CyclicSynchronousPositionMode, 0, 0, -0.00514, -0.000245466, -0.00306796, 8.01106e-05, 0
1670394018.103344004, 0, CyclicSynchronousPositionMode, 0, 0, -0.08738, -0.0417292, 8.2022, 0, 0
1670394018.103425844, 1, CyclicSynchronousPositionMode, 0, 0, -0.0257, -0.00122733, -0.00306796, 8.01106e-05, 0
1670394018.105840430, 0, CyclicSynchronousPositionMode, 0, 0, 0.08738, 0.0417292, 8.2022, 0, 0
1670394018.105919825, 1, CyclicSynchronousPositionMode, 0, 0, 0.06168, 0.00294559, -0.00306796, 8.01106e-05, 0
1670394018.108336685, 0, CyclicSynchronousPositionMode, 0, 0, 0.0514, 0.0245466, 8.2022, 0, 0
1670394018.108417659, 1, CyclicSynchronousPositionMode, 0, 0, 0.06168, 0.00294559, -0.00306796, 8.01106e-05, 0
1670394018.110836110, 0, CyclicSynchronousPositionMode, 0, 0, -0.07196, -0.0343652, 8.2022, 0, 0
1670394018.110910261, 1, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.0014728, -0.00306796, 8.01106e-05, 0
1670394018.113337402, 0, CyclicSynchronousPositionMode, 0, 0, -0.06168, -0.0294559, 8.2022, 0, 0
1670394018.113415430, 1, CyclicSynchronousPositionMode, 0, 0, -0.04112, -0.00196373, -0.00306796, 8.01106e-05, 0
1670394018.115839802, 0, CyclicSynchronousPositionMode, 0, 0, 0.10794, 0.0515478, 8.2022, 0, 0
1670394018.115916362, 1, CyclicSynchronousPositionMode, 0, 0, 0.04112, 0.00196373, -0.00306796, 8.01106e-05, 0
1670394018.118336587, 0, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.014728, 8.2022, 0, 0
1670394018.118417056, 1, CyclicSynchronousPositionMode, 0, 0, 0.09766, 0.00466385, -0.00306796, 8.01106e-05, 0
1670394018.120839750, 0, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.014728, 8.2022, 0, 0
1670394018.120914914, 1, CyclicSynchronousPositionMode, 0, 0, 0.0514, 0.00245466, -0.00306796, 8.01106e-05, 0
1670394018.123337918, 0, CyclicSynchronousPositionMode, 0, 0, 0.09766, 0.0466385, 8.2022, 0, 0
1670394018.123411215, 1, CyclicSynchronousPositionMode, 0, 0, 0.0514, 0.00245466, -0.00306796, 8.01106e-05, 0
1670394018.125917704, 0, CyclicSynchronousPositionMode, 0, 0, -0.01542, -0.00736398, 8.2022, 0, 0
1670394018.126023668, 1, CyclicSynchronousPositionMode, 0, 0, 0.00514, 0.000245466, -0.00306796, 8.01106e-05, 0
1670394018.128353979, 0, CyclicSynchronousPositionMode, 0, 0, 0.03084, 0.014728, 8.2022, 0, 0
1670394018.128443197, 1, CyclicSynchronousPositionMode, 0, 0, 0.00514, 0.000245466, -0.00306796, 8.01106e-05, 0
