Max Plantar Torque=1, Max Dorsi Torque=0.2, start time=0.25, endTime=0.65, upTimeRatio=0.75, dirPlantar=-1, dorsiNeutralPosition=189.46
1670565107.620849154, 0, CyclicSynchronousTorqueMode, 0, 0, -0.05654, -0.00270012, 0.0306796, 0, 0
1670565107.621108873, 1, CyclicSynchronousTorqueMode, 0.05, 0, 2.16908, 0.103587, 189.487, 2.12846, 0
1670565107.623346470, 0, CyclicSynchronousTorqueMode, 0, 0, -0.01028, -0.000490932, 0.0306796, 0, 0
1670565107.623413820, 1, CyclicSynchronousTorqueMode, 0.05, 0, 1.93778, 0.0925406, 189.516, 5.01662, 0
1670565107.625835209, 0, CyclicSynchronousTorqueMode, 0, 0, 0.09252, 0.00441839, 0.0306796, 0, 0
1670565107.625878247, 1, CyclicSynchronousTorqueMode, 0.05, 0, 1.4135, 0.0675031, 189.548, 2.7602, 0
1670565107.628343720, 0, CyclicSynchronousTorqueMode, 0, 0, 0.01542, 0.000736398, 0.0306796, 0, 0
1670565107.628407666, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.98174, 0.046884, 189.577, 2.30051, 0
1670565107.630841045, 0, CyclicSynchronousTorqueMode, 0, 0, 0.05654, 0.00270012, 0.0306796, 0, 0
1670565107.630903047, 1, CyclicSynchronousTorqueMode, 0.05, 0, 1.0794, 0.0515478, 189.594, 0.914063, 0
1670565107.633348826, 0, CyclicSynchronousTorqueMode, 0, 0, -0.02056, -0.000981863, 0.0306796, 0, 0
1670565107.633421020, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.08738, 0.00417292, 189.598, 0.443603, 0
1670565107.635838747, 0, CyclicSynchronousTorqueMode, 0, 0, -0.63736, -0.0304378, 0.0306796, 0, 0
1670565107.635897369, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.21074, 0.0100641, 189.591, -1.60332, 0
1670565107.638339110, 0, CyclicSynchronousTorqueMode, 0, 0, -0.5911, -0.0282286, 0.0230097, -1.01622, 0
1670565107.638399273, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.257, 0.0122733, 189.566, -4.00183, 0
1670565107.640845269, 0, CyclicSynchronousTorqueMode, 0, 0, -0.62708, -0.0299468, 0.00920388, -1.74833, 0
1670565107.640910700, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.21074, 0.0100641, 189.533, -3.60216, 0
1670565107.643353937, 0, CyclicSynchronousTorqueMode, 0, 0, -0.64764, -0.0309287, -0.0168738, -2.55536, 0
1670565107.643424830, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.28784, 0.0137461, 189.483, -4.50588, 0
1670565107.645840624, 0, CyclicSynchronousTorqueMode, 0, 0, -0.62708, -0.0299468, -0.0460194, -4.02013, 0
1670565107.645901151, 1, CyclicSynchronousTorqueMode, 0.05, 0, 0.20046, 0.00957317, 189.428, -7.02924, 0
1670565107.648338657, 0, CyclicSynchronousTorqueMode, 0, 0, -0.4883, -0.0233193, -0.0874369, -3.45128, 0
