Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.2190","0.0222","0.0000","-0.0002"
"0.0050","0.2190","0.0221","0.0000","-0.0002"
"0.0100","0.2190","0.0220","0.0000","-0.0002"
"0.0150","0.2190","0.0219","0.0000","-0.0002"
"0.0200","0.2190","0.0217","0.0000","-0.0002"
"0.0250","0.2190","0.0216","0.0000","-0.0002"
"0.0300","0.2190","0.0215","0.0000","-0.0002"
"0.0350","0.2190","0.0214","0.0000","-0.0002"
"0.0400","0.2190","0.0213","0.0000","-0.0002"
"0.0450","0.2191","0.0215","0.0001","-0.0002"
"0.0500","0.2191","0.0216","0.0001","-0.0002"
"0.0550","0.2192","0.0219","0.0002","-0.0002"
"0.0600","0.2195","0.0224","0.0005","-0.0002"
"0.0650","0.2199","0.0232","0.0009","-0.0002"
"0.0700","0.2204","0.0245","0.0014","-0.0002"
"0.0750","0.2213","0.0269","0.0022","-0.0002"
"0.0800","0.2223","0.0306","0.0033","-0.0002"
"0.0850","0.2237","0.0359","0.0047","-0.0002"
"0.0900","0.2252","0.0433","0.0062","-0.0002"
"0.0950","0.2268","0.0531","0.0078","-0.0002"
"0.1000","0.2285","0.0655","0.0095","-0.0002"
"0.1050","0.2303","0.0806","0.0113","-0.0002"
"0.1100","0.2321","0.0985","0.0130","-0.0002"
"0.1150","0.2339","0.1191","0.0149","-0.0002"
"0.1200","0.2358","0.1424","0.0168","-0.0002"
"0.1250","0.2376","0.1687","0.0186","-0.0002"
"0.1300","0.2395","0.1979","0.0205","-0.0002"
"0.1350","0.2412","0.2300","0.0221","-0.0002"
"0.1400","0.2429","0.2640","0.0238","-0.0002"
"0.1450","0.2444","0.2992","0.0254","-0.0002"
"0.1500","0.2458","0.3349","0.0268","-0.0002"
"0.1550","0.2471","0.3700","0.0281","-0.0002"
"0.1600","0.2484","0.4048","0.0293","-0.0002"
"0.1650","0.2496","0.4392","0.0306","-0.0002"
"0.1700","0.2510","0.4736","0.0319","-0.0002"
"0.1750","0.2523","0.5086","0.0333","-0.0002"
"0.1800","0.2538","0.5454","0.0348","-0.0002"
"0.1850","0.2553","0.5846","0.0362","-0.0002"
"0.1900","0.2567","0.6265","0.0377","-0.0002"
"0.1950","0.2581","0.6712","0.0391","-0.0002"
"0.2000","0.2594","0.7185","0.0404","-0.0002"
"0.2050","0.2608","0.7683","0.0417","-0.0002"
"0.2100","0.2621","0.8204","0.0431","-0.0002"
"0.2150","0.2635","0.8748","0.0445","-0.0002"
"0.2200","0.2650","0.9316","0.0460","-0.0002"
"0.2250","0.2664","0.9910","0.0474","-0.0002"
"0.2300","0.2679","1.0532","0.0489","-0.0002"
