Time,Displacement,Force,Compressive displacement,voltage_1
(s),(mm),(N),(mm),(V)
"0.0000","0.0883","0.0222","0.0000","-0.0001"
"0.0050","0.0882","0.0223","0.0000","-0.0001"
"0.0100","0.0883","0.0224","0.0000","-0.0001"
"0.0150","0.0882","0.0225","0.0000","-0.0001"
"0.0200","0.0883","0.0224","0.0000","-0.0001"
"0.0250","0.0882","0.0223","0.0000","-0.0001"
"0.0300","0.0883","0.0224","0.0000","-0.0001"
"0.0350","0.0883","0.0224","0.0000","-0.0001"
"0.0400","0.0883","0.0224","0.0000","-0.0001"
"0.0450","0.0884","0.0222","0.0001","-0.0001"
"0.0500","0.0885","0.0223","0.0003","-0.0001"
"0.0550","0.0887","0.0227","0.0005","-0.0001"
"0.0600","0.0892","0.0240","0.0009","-0.0001"
"0.0650","0.0899","0.0264","0.0016","-0.0001"
"0.0700","0.0908","0.0304","0.0026","-0.0001"
"0.0750","0.0920","0.0363","0.0037","-0.0001"
"0.0800","0.0933","0.0452","0.0051","-0.0001"
"0.0850","0.0949","0.0579","0.0066","-0.0001"
"0.0900","0.0965","0.0751","0.0083","-0.0001"
"0.0950","0.0983","0.0972","0.0100","-0.0001"
"0.1000","0.1000","0.1244","0.0118","-0.0001"
"0.1050","0.1018","0.1573","0.0136","-0.0001"
"0.1100","0.1036","0.1963","0.0153","-0.0001"
"0.1150","0.1053","0.2418","0.0171","-0.0001"
"0.1200","0.1070","0.2936","0.0188","-0.0001"
"0.1250","0.1087","0.3512","0.0205","-0.0001"
"0.1300","0.1103","0.4137","0.0221","-0.0001"
"0.1350","0.1119","0.4802","0.0236","-0.0001"
"0.1400","0.1133","0.5491","0.0251","-0.0001"
"0.1450","0.1147","0.6191","0.0265","-0.0001"
"0.1500","0.1161","0.6890","0.0278","-0.0001"
"0.1550","0.1175","0.7583","0.0293","-0.0001"
"0.1600","0.1190","0.8270","0.0308","-0.0001"
"0.1650","0.1206","0.8954","0.0323","-0.0001"
"0.1700","0.1222","0.9638","0.0339","-0.0001"
"0.1750","0.1238","1.0328","0.0356","-0.0001"
"0.1800","0.1255","1.1028","0.0372","-0.0001"
"0.1850","0.1270","1.1741","0.0388","-0.0001"
"0.1900","0.1285","1.2462","0.0403","-0.0001"
"0.1950","0.1299","1.3185","0.0416","-0.0001"
"0.2000","0.1311","1.3898","0.0428","-0.0001"
"0.2050","0.1322","1.4590","0.0440","-0.0001"
"0.2100","0.1333","1.5251","0.0451","-0.0001"
"0.2150","0.1344","1.5879","0.0462","-0.0001"
"0.2200","0.1355","1.6474","0.0473","-0.0001"
"0.2250","0.1368","1.7042","0.0485","-0.0001"
"0.2300","0.1380","1.7591","0.0498","-0.0001"
"0.2350","0.1394","1.8132","0.0511","-0.0001"
"0.2400","0.1408","1.8674","0.0525","-0.0001"
"0.2450","0.1422","1.9221","0.0540","-0.0001"
"0.2500","0.1436","1.9778","0.0554","-0.0001"
"0.2550","0.1450","2.0350","0.0568","-0.0001"
"0.2600","0.1465","2.0938","0.0582","-0.0001"
"0.2650","0.1479","2.1542","0.0597","-0.0001"
"0.2700","0.1493","2.2159","0.0611","-0.0001"
"0.2750","0.1508","2.2787","0.0626","-0.0001"
"0.2800","0.1524","2.3426","0.0641","-0.0001"
"0.2850","0.1540","2.4075","0.0658","-0.0001"
"0.2900","0.1557","2.4739","0.0674","-0.0001"
"0.2950","0.1574","2.5419","0.0692","-0.0001"
"0.3000","0.1592","2.6119","0.0710","-0.0001"
"0.3050","0.1610","2.6842","0.0728","-0.0001"
"0.3100","0.1629","2.7585","0.0746","-0.0001"
"0.3150","0.1647","2.8345","0.0764","-0.0001"
"0.3200","0.1664","2.9116","0.0782","-0.0001"
"0.3250","0.1681","2.9893","0.0799","-0.0001"
"0.3300","0.1698","3.0672","0.0816","-0.0001"
"0.3350","0.1715","3.1449","0.0833","-0.0001"
"0.3400","0.1733","3.2222","0.0850","-0.0001"
"0.3450","0.1751","3.2992","0.0869","-0.0001"
"0.3500","0.1769","3.3757","0.0887","-0.0001"
"0.3550","0.1787","3.4520","0.0904","-0.0001"
"0.3600","0.1803","3.5277","0.0921","-0.0001"
"0.3650","0.1818","3.6022","0.0936","-0.0001"
"0.3700","0.1831","3.6744","0.0949","-0.0001"
"0.3750","0.1843","3.7431","0.0960","-0.0001"
"0.3800","0.1854","3.8073","0.0971","-0.0001"
"0.3850","0.1864","3.8666","0.0982","-0.0001"
"0.3900","0.1875","3.9211","0.0993","-0.0001"
"0.3950","0.1886","3.9715","0.1004","-0.0001"
"0.4000","0.1898","4.0191","0.1016","-0.0001"
"0.4050","0.1911","4.0648","0.1029","-0.0001"
"0.4100","0.1924","4.1097","0.1042","-0.0001"
"0.4150","0.1938","4.1549","0.1055","-0.0001"
"0.4200","0.1952","4.2010","0.1069","-0.0001"
