swing_phase, Sync, time, data
0, 0, 0.04582476615905762, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.05249929428100586, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.05540609359741211, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.06195712089538574, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.06531739234924316, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.07188749313354492, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.07628536224365234, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.08092665672302246, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.0856313705444336, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.09042739868164062, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.09530043601989746, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.10027289390563965, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.10526108741760254, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11026620864868164, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.11526250839233398, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.12043929100036621, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.12569665908813477, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.13026046752929688, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.13565754890441895, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.14070916175842285, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.14571404457092285, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.15025115013122559, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.15526843070983887, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.16029644012451172, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1655886173248291, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.1703934669494629, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.17537474632263184, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.18026208877563477, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.18550324440002441, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.19081521034240723, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.19526362419128418, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.20026445388793945, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2052621841430664, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.21068882942199707, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.21569180488586426, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.22073864936828613, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.22526311874389648, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.23070478439331055, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.23570728302001953, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2407078742980957, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.24570202827453613, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.25048232078552246, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.25586652755737305, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.26027941703796387, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2657747268676758, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2707052230834961, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2756969928741455, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.28070688247680664, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.28569722175598145, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.2903017997741699, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.29529476165771484, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3002920150756836, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3052849769592285, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.31027889251708984, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3153865337371826, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3202805519104004, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.32529520988464355, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.33028602600097656, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3352785110473633, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.34027838706970215, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.345487117767334, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.35028648376464844, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.35529232025146484, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3603212833404541, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3652839660644531, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3702831268310547, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.37527918815612793, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3808002471923828, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3852818012237549, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3902902603149414, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.3952827453613281, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4002833366394043, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.40527796745300293, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4106273651123047, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4152953624725342, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4203026294708252, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.42531442642211914, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4302947521209717, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.43527913093566895, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4402933120727539, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.44528937339782715, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4502992630004883, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4552924633026123, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4607105255126953, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.46526288986206055, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4702610969543457, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4758319854736328, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.48059892654418945, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.4852621555328369, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.49026942253112793, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.49526453018188477, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.500704288482666, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5053095817565918, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5106544494628906, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5152621269226074, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.521435022354126, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5263135433197021, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5307960510253906, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5358874797821045, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.542109489440918, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.545846700668335, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5524775981903076, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5573711395263672, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5601935386657715, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5657310485839844, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5707147121429443, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5757596492767334, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5807497501373291, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5853021144866943, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5907351970672607, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.5953953266143799, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.600285530090332, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6058475971221924, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.610853910446167, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6157944202423096, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6202783584594727, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6256258487701416, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6306581497192383, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6354072093963623, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.640876054763794, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6457729339599609, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6508164405822754, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6552817821502686, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6608636379241943, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6651992797851562, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6708943843841553, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.675276517868042, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.680530309677124, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6852719783782959, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6907167434692383, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.6958158016204834, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.700624942779541, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7055840492248535, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7106800079345703, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7152724266052246, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7208094596862793, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7255871295928955, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7303495407104492, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7357842922210693, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7403411865234375, 1.0 1.0 1.0 1.0 1.0 1.0
0, 0, 0.7456014156341553, 1.0 1.0 1.0 1.0 1.0 1.0
