Time,Displacement,Force,Compressive displacement,voltage_1
0.0,0.0926,0.0342,0.0,-0.0019
0.005,0.0926,0.0343,0.0,-0.0018
0.01,0.0926,0.0346,0.0,-0.0017
0.015,0.0926,0.0349,0.0,-0.0019
0.02,0.0926,0.0351,0.0,-0.0018
0.025,0.0926,0.0352,0.0,-0.0017
0.03,0.0926,0.0352,0.0,-0.0018
0.035,0.0926,0.035,0.0,-0.0019
0.04,0.0926,0.0349,0.0,-0.0017
0.045,0.0926,0.0349,0.0001,-0.0018
0.05,0.0927,0.035,0.0001,-0.0019
0.055,0.0928,0.0351,0.0002,-0.0018
0.06,0.0931,0.0357,0.0006,-0.0017
0.065,0.0937,0.0372,0.0011,-0.0019
0.07,0.0944,0.0401,0.0018,-0.0019
0.075,0.0954,0.0453,0.0028,-0.0017
0.08,0.0968,0.0536,0.0042,-0.0018
0.085,0.0984,0.0659,0.0058,-0.0019
0.09,0.1003,0.083,0.0077,-0.0017
0.095,0.1022,0.1056,0.0096,-0.0017
0.1,0.1041,0.1336,0.0116,-0.0019
0.105,0.106,0.1667,0.0134,-0.0018
0.11,0.1077,0.2041,0.0151,-0.0017
0.115,0.1093,0.2447,0.0167,-0.0019
0.12,0.1109,0.2873,0.0183,-0.0018
0.125,0.1125,0.331,0.0199,-0.0017
0.13,0.1141,0.3754,0.0215,-0.0018
0.135,0.1158,0.4202,0.0232,-0.0019
0.14,0.1176,0.4653,0.025,-0.0017
0.145,0.1193,0.5106,0.0267,-0.0017
0.15,0.1209,0.5561,0.0283,-0.0019
0.155,0.1225,0.6016,0.0299,-0.0018
0.16,0.1239,0.6467,0.0313,-0.0017
0.165,0.1252,0.691,0.0326,-0.0019
0.17,0.1264,0.734,0.0338,-0.0019
0.175,0.1275,0.7753,0.0349,-0.0017
0.18,0.1287,0.8148,0.0361,-0.0018
0.185,0.1299,0.8525,0.0373,-0.0019
0.19,0.1311,0.8887,0.0386,-0.0017
0.195,0.1325,0.9239,0.0399,-0.0018
0.2,0.1339,0.9588,0.0413,-0.0019
0.205,0.1353,0.9939,0.0427,-0.0018
0.21,0.1367,1.03,0.0441,-0.0017
0.215,0.1381,1.0671,0.0455,-0.0019
0.22,0.1395,1.1051,0.0469,-0.0018
0.225,0.1408,1.1437,0.0482,-0.0017
0.23,0.1422,1.183,0.0496,-0.0018
0.235,0.1435,1.2229,0.051,-0.0019
0.24,0.145,1.2636,0.0524,-0.0017
0.245,0.1464,1.3052,0.0538,-0.0018
0.25,0.1479,1.3477,0.0553,-0.0019
0.255,0.1495,1.3913,0.0569,-0.0018
0.26,0.151,1.4363,0.0584,-0.0017
0.265,0.1526,1.4828,0.06,-0.0019
0.27,0.1542,1.531,0.0616,-0.0019
0.275,0.1558,1.5808,0.0632,-0.0017
0.28,0.1573,1.6319,0.0647,-0.0018
0.285,0.1588,1.684,0.0662,-0.0019
0.29,0.1602,1.7363,0.0676,-0.0017
0.295,0.1615,1.7883,0.069,-0.0018
0.3,0.163,1.8397,0.0704,-0.0019
0.305,0.1644,1.8909,0.0718,-0.0018
0.31,0.1659,1.9422,0.0733,-0.0017
0.315,0.1675,1.994,0.0749,-0.0019
0.32,0.1691,2.0467,0.0765,-0.0019
0.325,0.1708,2.1007,0.0782,-0.0017
0.33,0.1725,2.1563,0.0799,-0.0018
0.335,0.174,2.2134,0.0815,-0.0019
0.34,0.1755,2.2717,0.0829,-0.0017
0.345,0.1768,2.3299,0.0842,-0.0018
0.35,0.178,2.3871,0.0855,-0.0019
0.355,0.1792,2.4427,0.0866,-0.0018
0.36,0.1804,2.4962,0.0878,-0.0017
0.365,0.1816,2.5473,0.089,-0.0019
0.37,0.1829,2.5968,0.0903,-0.0019
0.375,0.1843,2.6452,0.0917,-0.0017
0.38,0.1857,2.6933,0.0931,-0.0018
0.385,0.1872,2.742,0.0946,-0.0019
0.39,0.1887,2.7918,0.0961,-0.0017
0.395,0.1902,2.8429,0.0976,-0.0018
0.4,0.1917,2.8953,0.0991,-0.0019
0.405,0.1931,2.9491,0.1006,-0.0018
0.41,0.1947,3.0041,0.1021,-0.0017
0.415,0.1962,3.0603,0.1036,-0.0019
0.42,0.1978,3.1177,0.1052,-0.0019
0.425,0.1994,3.1761,0.1069,-0.0017
0.43,0.2011,3.2355,0.1086,-0.0018
0.435,0.2028,3.2953,0.1103,-0.0019
0.44,0.2046,3.3546,0.112,-0.0017
0.445,0.2063,3.411,0.1137,-0.0018
0.45,0.2079,3.4621,0.1153,-0.0019
0.455,0.2094,3.5069,0.1169,-0.0018
0.46,0.2109,3.546,0.1183,-0.0017
0.465,0.2124,3.5805,0.1198,-0.0019
0.47,0.2138,3.6117,0.1212,-0.0019
0.475,0.2152,3.6409,0.1226,-0.0017
0.48,0.2167,3.6693,0.1241,-0.0018
0.485,0.2182,3.6981,0.1256,-0.0019
0.49,0.2198,3.7281,0.1272,-0.0017
0.495,0.2214,3.7597,0.1289,-0.0017
0.5,0.2231,3.793,0.1305,-0.0019
0.505,0.2247,3.8281,0.1322,-0.0018
0.51,0.2263,3.8646,0.1337,-0.0017
0.515,0.2277,3.9019,0.1351,-0.0019
0.52,0.229,3.9388,0.1364,-0.0019
0.525,0.2302,3.9746,0.1376,-0.0017
0.53,0.2314,4.0092,0.1388,-0.0018
0.535,0.2326,4.0425,0.14,-0.0019
0.54,0.2338,4.0747,0.1413,-0.0017
0.545,0.2351,4.1062,0.1425,-0.0018
0.55,0.2365,4.1378,0.1439,-0.0019
0.555,0.238,4.1698,0.1454,-0.0018
0.56,0.2395,4.2028,0.1469,-0.0017
0.565,0.241,4.2369,0.1484,-0.0019
0.57,0.2424,4.2719,0.1499,-0.0019
0.575,0.2439,4.3076,0.1513,-0.0017
0.58,0.2454,4.3439,0.1528,-0.0018
0.585,0.2469,4.3807,0.1543,-0.0019
0.59,0.2485,4.4184,0.1559,-0.0017
0.595,0.2501,4.4568,0.1575,-0.0018
0.6,0.2518,4.4961,0.1592,-0.0019
0.605,0.2535,4.5365,0.161,-0.0018
0.61,0.2553,4.5781,0.1628,-0.0017
0.615,0.2571,4.6213,0.1646,-0.0019
0.62,0.2589,4.6658,0.1663,-0.0019
0.625,0.2607,4.7112,0.1681,-0.0017
0.63,0.2623,4.7567,0.1697,-0.0018
0.635,0.2639,4.8021,0.1713,-0.0019
0.64,0.2654,4.8468,0.1728,-0.0017
0.645,0.2669,4.8906,0.1743,-0.0017
0.65,0.2684,4.9335,0.1758,-0.0019
